"workbook","sheet","row","column","displayed_value","raw_value","formula","number_format"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","6","597","597.435897435897","597.435897435897","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","7","101","100.9","100.9","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","8","29.0","28.96","28.96","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","9","0.56","0.562864825347858","0.562864825347858","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","10","20.7","20.6888007928642","20.6888007928642","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","11","71.3","71.2965217391304","71.2965217391304","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","12","67.3","67.2739945652174","67.2739945652174","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","13","3.28","3.28","3.28","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","15","14","1.64","1.64","1.64","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","3","46","46","46","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","4","5.44","5.44497389479033","5.44497389479033","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","6","399","398.717948717949","398.717948717949","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","7","95","95","95","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","8","30.3","30.25","30.25","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","9","0.57","0.572706196581197","0.572706196581197","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","10","9.73","9.73042362002568","9.73042362002568","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","11","71.5","71.5412092391304","71.5412092391304","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","12","62.0","62.0260760869565","62.0260760869565","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","13","1.28","1.28","1.28","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","16","14","1.36","1.36","1.36","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","3","47","47","47","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","4","8.91","8.91078546426359","8.91078546426359","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","6","650","650","650","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","7","86","85.5609756097561","85.5609756097561","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","8","29.6","29.55","29.55","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","9","0.56","0.561901979967913","0.561901979967913","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","10","17.9","17.9304446978335","17.9304446978335","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","11","71.5","71.4713086956522","71.4713086956522","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","12","67.4","67.4265260869565","67.4265260869565","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","13","3.68","3.68","3.68","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","17","14","1.60","1.6","1.6","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","3","48","48","48","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","4","10.3","10.2557566105272","10.2557566105272","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","6","659","658.974358974359","658.974358974359","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","7","95","94.9473684210526","94.9473684210526","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","8","29.2","29.19","29.19","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","9","0.55","0.546066532927803","0.546066532927803","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","10","17.4","17.4057649667406","17.4057649667406","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","11","71.6","71.6384089673913","71.6384089673913","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","12","67.9","67.9114089673913","67.9114089673913","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","13","6.32","6.32","6.32","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","14","4.00","4","4","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","15","206","206","206","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","16","104","104","104","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","17","3","2.6","2.6","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","18","4","4.3","4.3","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","19","317","317","317","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","18","20","14","14","14","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","3","57","57","57","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","4","10.6","10.5956492244575","10.5956492244575","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","6","682","682.051282051282","682.051282051282","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","7","93","93.3513513513514","93.3513513513514","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","8","28.8","28.78","28.78","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","9","0.54","0.535828342815577","0.535828342815577","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","10","20.4","20.3532136653156","20.3532136653156","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","11","71.1","71.1128777173913","71.1128777173913","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","12","67.1","67.1031880434782","67.1031880434782","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","13","4.04","4.04","4.04","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","19","14","1.56","1.56","1.56","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","3","58","58","58","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","4","10.7","10.7328974204432","10.7328974204432","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","6","640","639.74358974359","639.74358974359","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","7","95","95.2105263157895","95.2105263157895","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","8","28.4","28.42","28.42","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","9","0.52","0.522513655372328","0.522513655372328","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","10","17.2","17.1641791044776","17.1641791044776","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","11","70.8","70.7871369565217","70.7871369565217","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","12","67.1","67.1113809782609","67.1113809782609","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","13","4.08","4.08","4.08","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","20","14","1.40","1.4","1.4","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","3","59","59","59","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","4","9.88","9.88109128230311","9.88109128230311","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","6","700","700","700","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","7","86","85.6578947368421","85.6578947368421","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","8","28.6","28.6","28.6","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","9","0.52","0.517488821264439","0.517488821264439","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","10","21.3","21.2596006144393","21.2596006144393","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","11","70.8","70.7510304347826","70.7510304347826","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","12","67.1","67.0558304347826","67.0558304347826","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","13","2.40","2.4","2.4","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","21","14","1.08","1.08","1.08","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","3","60","60","60","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","4","9.94","9.9396710255114","9.9396710255114","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","6","659","658.974358974359","658.974358974359","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","7","93","92.9230769230769","92.9230769230769","0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","8","28.5","28.45","28.45","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","9","0.52","0.522744910821201","0.522744910821201","0.00"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","10","24.0","23.9514348785872","23.9514348785872","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","11","70.8","70.8225913043478","70.8225913043478","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","12","66.8","66.8419304347826","66.8419304347826","0.0"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","13","3.36","3.36","3.36","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","22","14","1.48","1.48","1.48","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","27","2","SUB-PLOT","SUB-PLOT","SUB-PLOT","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","27","3","NUMBER","NUMBER","NUMBER","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","28","2","0 N","0 N","0 N","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","28","3","34, 38, 42, 46","34, 38, 42, 46","34, 38, 42, 46","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","29","2","100 N","100 N","100 N","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","29","3","35, 39, 43, 47","35, 39, 43, 47","35, 39, 43, 47","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","30","2","160 N + FUNG","160 N + FUNG","160 N + FUNG","General"
"MEDWATERICE DMP_CS1_ITALY_DFL_2020_03_12_2021.xlsx","Yield+product","30","3","36, 40, 44, 48","36, 40, 44, 48","36, 40, 44, 48","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","1","1","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","YIELD AND PRODUCT QUALITY","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","1","Date","Date","Date","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","2","Plot","Plot","Plot","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","3","Location","Location","Location","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","4","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","Rice grain yield at 14% humidity (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","5","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","Straw yield if sold (t/ha)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","6","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","Yield comp
Nº panic/m2","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","7","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","Yield comp
Nº of grains by panicle","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","8","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","Yield comp
Weight of 1000 grains at 14% hum (g)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","9","Yield comp Harvest Index
","Yield comp Harvest Index
","Yield comp Harvest Index
","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","10","Yield comp
Sterility (%)","Yield comp
Sterility (%)","Yield comp
Sterility (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","11","Milled rice yield (%)","Milled rice yield (%)","Milled rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","12","Head rice yield (%)","Head rice yield (%)","Head rice yield (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","13","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","Yield comp
Chalkiness (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","14","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","Yield comp
Damaged kernels (%)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","15","As(III) μg kg-1","As(III) μg kg-1","As(III) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","16","DMA(V) μg kg-1","DMA(V) μg kg-1","DMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","17","MMA(V) μg kg-1","MMA(V) μg kg-1","MMA(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","18","As(V) μg kg-1","As(V) μg kg-1","As(V) μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","19","As TOT μg kg-1","As TOT μg kg-1","As TOT μg kg-1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","20","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","Cadmium of rice grain (μg kg-1)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","21","N % content (grain)","N % content (grain)","N % content (grain)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","2","22","N % content (straw)","N % content (straw)","N % content (straw)","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","1","FROM 17/09/2020 TO 30/09/2020","FROM 17/09/2020 TO 30/09/2020","FROM 17/09/2020 TO 30/09/2020","m/d/yyyy"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","2","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","CASTELLO D'AGOGNA","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","3","17","17","17","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","4","11.6","11.5654180199618","11.5654180199618","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","6","680","680","680","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","7","87","87.2307692307692","87.2307692307692","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","8","28.3","28.31","28.31","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","9","0.54","0.542728229971106","0.542728229971106","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","10","17.9","17.8718400940623","17.8718400940623","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","11","71.6","71.6185029891304","71.6185029891304","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","12","67.9","67.8747048913043","67.8747048913043","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","13","5.92","5.92","5.92","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","3","14","0.88","0.88","0.88","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","3","18","18","18","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","4","7.25","7.25023132134385","7.25023132134385","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","6","557","557.333333333333","557.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","7","89","89.125","89.125","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","8","29.9","29.92","29.92","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","9","0.53","0.526828828828829","0.526828828828829","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","10","8.53","8.5273492286115","8.5273492286115","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","11","72.6","72.6337442934783","72.6337442934783","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","12","63.8","63.8193448369565","63.8193448369565","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","13","3.16","3.16","3.16","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","4","14","1.60","1.6","1.6","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","3","19","19","19","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","4","12.0","11.9795705350665","11.9795705350665","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","6","664","664","664","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","7","91","90.7948717948718","90.7948717948718","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","8","28.0","27.98","27.98","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","9","0.56","0.559633163900259","0.559633163900259","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","10","13.9","13.8943801186106","13.8943801186106","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","11","71.8","71.8052364130435","71.8052364130435","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","12","68.4","68.3525733695652","68.3525733695652","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","13","4.80","4.8","4.8","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","14","2.40","2.4","2.4","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","15","202","202","202","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","16","73","73","73","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","17","< 0,5","< 0,5","< 0,5","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","18","4.1","4.1","4.1","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","19","279","279","279","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","5","20","8.9","8.9","8.9","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","3","20","20","20","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","4","10.6","10.5695248417593","10.5695248417593","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","6","620","620","620","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","7","91","90.775","90.775","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","8","29.1","29.06","29.06","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","9","0.56","0.562628217515174","0.562628217515174","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","10","10.6","10.6306802533737","10.6306802533737","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","11","72.1","72.0528","72.0528","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","12","68.1","68.1207","68.1207","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","13","4.96","4.96","4.96","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","6","14","2.20","2.2","2.2","0.00"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","7","3","21","21","21","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","7","4","10.8","10.8439010904778","10.8439010904778","0.0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","7","5","-","-","-","General"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","7","6","765","765.333333333333","765.333333333333","0"
"MEDWATERICE DMP_CS1_ITALY_WFL_2020_03_12_2021.xlsx","Yield+product","7","7","94","94.4","94.4","0"
